,ref,title,genres,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,Game-Show,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,Thriller,War,Western
7556,7573,Moscow Heat (2004),"(Action, Drama)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7557,7574,Moscow Heat (2004),"(Action, Drama)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7558,7575,Moscow Heat (2004),"(Action, Drama)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7559,7576,Superchick (1973),"(Action, Comedy)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7560,7577,Superchick (1973),"(Action, Comedy)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7561,7578,Superchick (1973),"(Action, Comedy)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7562,7579,Superchick (1973),"(Action, Comedy)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7563,7580,Provocateur (1998),"(Action, Drama, Thriller)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7564,7581,High Heels (1991),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7565,7582,High Heels (1991),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7566,7583,Blithe Spirit (1945),"(Comedy, Fantasy)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,7584,Blithe Spirit (1945),"(Comedy, Fantasy)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,7585,Blithe Spirit (1945),"(Comedy, Fantasy)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7569,7586,Summer Holiday (1948),[Musical],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7570,7587,Seven Women for Satan (1976),[Horror],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7571,7588,Seven Women for Satan (1976),[Horror],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7572,7589,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7573,7590,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7574,7591,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7575,7592,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7576,7593,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7577,7594,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7578,7595,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7579,7596,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7580,7597,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7581,7598,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7582,7599,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7583,7600,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7584,7601,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7585,7602,Ask the Dust (2006),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7586,7603,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7587,7604,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7588,7605,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7589,7606,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7590,7607,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7591,7608,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7592,7609,Gunslinger (1956),[Western],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7593,7610,Three Days of the Condor (1975),"(Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7594,7611,Three Days of the Condor (1975),"(Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7595,7612,Three Days of the Condor (1975),"(Mystery, Thriller)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7596,7613,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7597,7614,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7598,7615,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7599,7616,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600,7617,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7601,7618,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7602,7619,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7603,7620,The Legend of Diablo (2003),[Thriller],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7604,7621,In the Good Old Summertime (1949),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7605,7622,In the Good Old Summertime (1949),"(Comedy, Musical, Romance)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7606,7623,"Sabrina, the Animated Series (TV Series 1999–2000)","(Animation, Comedy, Family, Fantasy)",0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7607,7624,Heart: The Marilyn Bell Story (TV Movie 2001),"(Adventure, Biography, Drama, Sport)",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7608,7625,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7609,7626,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7610,7627,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7611,7628,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7612,7629,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7613,7630,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7614,7631,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7615,7632,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7616,7633,The Last Picture Show (1971),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7617,7634,Scènes de crimes (2000),"(Crime, Thriller)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7618,7635,Bunny Chow: Know Thyself (2006),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7619,7636,Bunny Chow: Know Thyself (2006),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7620,7637,Bunny Chow: Know Thyself (2006),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7621,7638,Eden's Curve (2003),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7622,7639,Eden's Curve (2003),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7623,7640,Eden's Curve (2003),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7624,7641,Eden's Curve (2003),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7625,7642,Iqbal (2005),"(Drama, Sport)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7626,7643,Play Dead (Video 2009),"(Action, Adventure, Comedy)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7627,7644,Play Dead (Video 2009),"(Action, Adventure, Comedy)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7628,7645,Play Dead (Video 2009),"(Action, Adventure, Comedy)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7629,7646,Play Dead (Video 2009),"(Action, Adventure, Comedy)",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7630,7647,Astitva (2000),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7631,7648,Astitva (2000),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7632,7649,Janie (1944),"(Comedy, Romance, War)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7633,7650,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7634,7651,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7635,7652,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7636,7653,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7637,7654,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7638,7655,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7639,7656,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7640,7657,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7641,7658,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7642,7659,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7643,7660,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7644,7661,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7645,7662,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7646,7663,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7647,7664,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7648,7665,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7649,7666,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7650,7667,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7651,7668,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7652,7669,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7653,7670,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7654,7671,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7655,7672,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7656,7673,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7657,7674,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7658,7675,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7659,7676,Alone in the Dark (2005),"(Action, Horror, Sci-Fi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7660,7677,"""Lost"" Two for the Road (TV Episode 2006)","(Adventure, Drama, Fantasy, Mystery, Sci-Fi, Thriller)",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
7661,7678,Parineeta (2005),"(Drama, Musical, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7662,7679,Snow White (2005),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7663,7680,Snow White (2005),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7664,7681,Operation Snafu (1961),"(Comedy, War)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7665,7682,The Cobweb (1955),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7666,7683,The Cobweb (1955),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7667,7684,The Cobweb (1955),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7668,7685,The Cobweb (1955),[Drama],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7669,7686,De vliegende Hollander (1995),"(Comedy, Drama, Fantasy, Romance)",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7670,7687,De vliegende Hollander (1995),"(Comedy, Drama, Fantasy, Romance)",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7671,7688,Big Meat Eater (1982),"(Comedy, Musical, Sci-Fi)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7672,7689,Big Meat Eater (1982),"(Comedy, Musical, Sci-Fi)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7673,7690,Student Seduction (TV Movie 2003),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7674,7691,Student Seduction (TV Movie 2003),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7675,7692,Student Seduction (TV Movie 2003),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7676,7693,Student Seduction (TV Movie 2003),"(Drama, Thriller)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7677,7694,Son of the Dragon (TV Mini-Series 2006– ),"(Action, Adventure, Fantasy, Romance)",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7678,7695,Son of the Dragon (TV Mini-Series 2006– ),"(Action, Adventure, Fantasy, Romance)",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7679,7696,Son of the Dragon (TV Mini-Series 2006– ),"(Action, Adventure, Fantasy, Romance)",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7680,7697,Son of the Dragon (TV Mini-Series 2006– ),"(Action, Adventure, Fantasy, Romance)",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7681,7698,Rafferty and the Gold Dust Twins (1975),[Comedy],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7682,7699,Madea's Family Reunion (2006),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7683,7700,Madea's Family Reunion (2006),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7684,7701,Madea's Family Reunion (2006),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7685,7702,Madea's Family Reunion (2006),"(Comedy, Drama, Romance)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7686,7703,Kite (TV Mini-Series 1998– ),"(Animation, Action, Crime, Drama, Thriller)",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7687,7704,Kite (TV Mini-Series 1998– ),"(Animation, Action, Crime, Drama, Thriller)",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7688,7705,Kite (TV Mini-Series 1998– ),"(Animation, Action, Crime, Drama, Thriller)",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7689,7706,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7690,7707,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7691,7708,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7692,7709,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7693,7710,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7694,7711,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7695,7712,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7696,7713,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7697,7714,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7698,7715,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7699,7716,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7700,7717,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7701,7718,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7702,7719,Attack of the Killer Tomatoes! (1978),"(Adventure, Comedy, Horror, Musical, Sci-Fi)",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
7703,7720,Coming Out (1989),"(Drama, Romance)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7704,7721,Showdown in Little Tokyo (1991),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7705,7722,Showdown in Little Tokyo (1991),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7706,7723,Showdown in Little Tokyo (1991),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7707,7724,Showdown in Little Tokyo (1991),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7708,7725,Showdown in Little Tokyo (1991),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7709,7726,Showdown in Little Tokyo (1991),"(Action, Comedy, Crime, Thriller)",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
